date,close
2022-04-01,447.7
2022-04-02,437.2
2022-04-03,450.4
2022-04-04,447.6
2022-04-05,444.7
2022-04-06,420.1
2022-04-07,436.0
2022-04-08,421.5
2022-04-09,426.6
2022-04-10,418.1
2022-04-11,394.6
2022-04-12,413.6
2022-04-13,423.4
2022-04-14,414.7
2022-04-15,417.3
2022-04-16,417.3
2022-04-17,406.6
2022-04-18,416.8
2022-04-19,422.3
2022-04-20,418.4
2022-04-21,404.9
2022-04-22,406.6
2022-04-23,401.1
2022-04-24,398.8
2022-04-25,404.3
2022-04-26,385.9
2022-04-27,391.3
2022-04-28,407.1
2022-04-29,393.0
2022-04-30,377.1
2022-05-01,389.9
2022-05-02,389.5
2022-05-03,383.9
2022-05-04,402.6
2022-05-05,378.4
2022-05-06,379.1
2022-05-07,365.5
2022-05-08,355.9
2022-05-09,296.1
2022-05-10,319.1
2022-05-11,271.5
2022-05-12,269.0
2022-05-13,290.6
2022-05-14,296.9
2022-05-15,312.4
2022-05-16,297.2
2022-05-17,306.2
2022-05-18,287.7
2022-05-19,307.1
2022-05-20,302.2
2022-05-21,312.4
2022-05-22,319.4
2022-05-23,317.2
2022-05-24,328.3
2022-05-25,325.7
2022-05-26,303.0
2022-05-27,301.6
2022-05-28,307.5
2022-05-29,305.8
2022-05-30,321.8
2022-05-31,320.9
2022-06-01,300.4
2022-06-02,308.3
2022-06-03,298.6
2022-06-04,301.3
2022-06-05,299.1
2022-06-06,295.1
2022-06-07,290.3
2022-06-08,288.5
2022-06-09,289.9
2022-06-10,286.4
2022-06-11,269.9
2022-06-12,254.8
2022-06-13,223.0
2022-06-14,223.0
2022-06-15,233.6
2022-06-16,210.2
2022-06-17,215.8
2022-06-18,197.0
2022-06-19,215.1
2022-06-20,216.5
2022-06-21,220.1
2022-06-22,214.4
2022-06-23,228.9
2022-06-24,240.2
2022-06-25,239.7
2022-06-26,233.9
2022-06-27,233.8
2022-06-28,226.9
2022-06-29,219.7
2022-06-30,219.6
2022-07-01,216.9
2022-07-02,218.3
2022-07-03,219.2
2022-07-04,231.5
2022-07-05,230.8
2022-07-06,238.6
2022-07-07,241.4
2022-07-08,240.7
2022-07-09,243.3
2022-07-10,234.7
2022-07-11,225.6
2022-07-12,220.6
2022-07-13,230.5
2022-07-14,238.5
2022-07-15,238.5
2022-07-16,249.8
2022-07-17,247.8
2022-07-18,264.1
2022-07-19,268.6
2022-07-20,258.2
2022-07-21,265.6
2022-07-22,262.4
2022-07-23,259.2
2022-07-24,261.4
2022-07-25,244.6
2022-07-26,249.4
2022-07-27,271.6
2022-07-28,277.2
2022-07-29,293.6
2022-07-30,287.8
2022-07-31,283.4
2022-08-01,283.2
2022-08-02,283.8
2022-08-03,297.5
