date,close
2023-04-08 16:45:00,12.41
2023-04-08 17:00:00,12.45
2023-04-08 17:15:00,12.44
2023-04-08 17:30:00,12.42
2023-04-08 17:45:00,12.37
2023-04-08 18:00:00,12.43
2023-04-08 18:15:00,12.4
2023-04-08 18:30:00,12.38
2023-04-08 18:45:00,12.32
2023-04-08 19:00:00,12.35
2023-04-08 19:15:00,12.33
2023-04-08 19:30:00,12.35
2023-04-08 19:45:00,12.34
2023-04-08 20:00:00,12.35
2023-04-08 20:15:00,12.34
2023-04-08 20:30:00,12.37
2023-04-08 20:45:00,12.33
2023-04-08 21:00:00,12.36
2023-04-08 21:15:00,12.34
2023-04-08 21:30:00,12.32
2023-04-08 21:45:00,12.31
2023-04-08 22:00:00,12.32
2023-04-08 22:15:00,12.25
2023-04-08 22:30:00,12.26
2023-04-08 22:45:00,12.29
2023-04-08 23:00:00,12.3
2023-04-08 23:15:00,12.3
2023-04-08 23:30:00,12.27
2023-04-08 23:45:00,12.28
2023-04-09 00:00:00,12.32
2023-04-09 00:15:00,12.37
2023-04-09 00:30:00,12.42
2023-04-09 00:45:00,12.36
2023-04-09 01:00:00,12.35
2023-04-09 01:15:00,12.34
2023-04-09 01:30:00,12.38
2023-04-09 01:45:00,12.35
2023-04-09 02:00:00,12.28
2023-04-09 02:15:00,12.27
2023-04-09 02:30:00,12.29
2023-04-09 02:45:00,12.28
2023-04-09 03:00:00,12.2
2023-04-09 03:15:00,12.23
2023-04-09 03:30:00,12.25
2023-04-09 03:45:00,12.22
2023-04-09 04:00:00,12.23
2023-04-09 04:15:00,12.24
2023-04-09 04:30:00,12.24
2023-04-09 04:45:00,12.23
2023-04-09 05:00:00,12.23
2023-04-09 05:15:00,12.27
2023-04-09 05:30:00,12.22
2023-04-09 05:45:00,12.19
2023-04-09 06:00:00,12.1
2023-04-09 06:15:00,12.11
2023-04-09 06:30:00,12.09
2023-04-09 06:45:00,12.09
2023-04-09 07:00:00,12.1
2023-04-09 07:15:00,12.11
2023-04-09 07:30:00,12.13
2023-04-09 07:45:00,12.16
2023-04-09 08:00:00,12.14
2023-04-09 08:15:00,12.15
2023-04-09 08:30:00,12.15
2023-04-09 08:45:00,12.15
2023-04-09 09:00:00,12.15
2023-04-09 09:15:00,12.1
2023-04-09 09:30:00,12.1
2023-04-09 09:45:00,12.08
2023-04-09 10:00:00,12.09
2023-04-09 10:15:00,12.08
2023-04-09 10:30:00,12.08
2023-04-09 10:45:00,12.08
2023-04-09 11:00:00,12.06
2023-04-09 11:15:00,12.06
2023-04-09 11:30:00,12.13
2023-04-09 11:45:00,12.11
2023-04-09 12:00:00,12.09
2023-04-09 12:15:00,12.13
2023-04-09 12:30:00,12.11
2023-04-09 12:45:00,12.1
2023-04-09 13:00:00,12.09
2023-04-09 13:15:00,12.1
2023-04-09 13:30:00,12.14
2023-04-09 13:45:00,12.12
2023-04-09 14:00:00,12.11
2023-04-09 14:15:00,12.08
2023-04-09 14:30:00,12.09
2023-04-09 14:45:00,12.07
2023-04-09 15:00:00,12.05
2023-04-09 15:15:00,12.04
2023-04-09 15:30:00,12.05
2023-04-09 15:45:00,12.05
2023-04-09 16:00:00,12.03
2023-04-09 16:15:00,12.02
2023-04-09 16:30:00,12.03
2023-04-09 16:45:00,12.01
2023-04-09 17:00:00,12.01
2023-04-09 17:15:00,12.01
2023-04-09 17:30:00,11.99
2023-04-09 17:45:00,12.03
2023-04-09 18:00:00,12.02
2023-04-09 18:15:00,12.02
2023-04-09 18:30:00,12.03
2023-04-09 18:45:00,12.11
2023-04-09 19:00:00,12.11
2023-04-09 19:15:00,12.17
2023-04-09 19:30:00,12.14
2023-04-09 19:45:00,12.15
2023-04-09 20:00:00,12.12
2023-04-09 20:15:00,12.15
2023-04-09 20:30:00,12.16
2023-04-09 20:45:00,12.14
2023-04-09 21:00:00,12.16
2023-04-09 21:15:00,12.18
2023-04-09 21:30:00,12.2
2023-04-09 21:45:00,12.26
2023-04-09 22:00:00,12.24
2023-04-09 22:15:00,12.27
2023-04-09 22:30:00,12.26
2023-04-09 22:45:00,12.27
2023-04-09 23:00:00,12.22
2023-04-09 23:15:00,12.23
2023-04-09 23:30:00,12.21
2023-04-09 23:45:00,12.21
2023-04-10 00:00:00,12.32
2023-04-10 00:15:00,12.46
2023-04-10 00:30:00,12.42
2023-04-10 00:45:00,12.33
2023-04-10 01:00:00,12.28
2023-04-10 01:15:00,12.17
2023-04-10 01:30:00,12.21
2023-04-10 01:45:00,12.24
2023-04-10 02:00:00,12.24
2023-04-10 02:15:00,12.24
2023-04-10 02:30:00,12.25
2023-04-10 02:45:00,12.21
2023-04-10 03:00:00,12.21
2023-04-10 03:15:00,12.24
2023-04-10 03:30:00,12.26
2023-04-10 03:45:00,12.26
2023-04-10 04:00:00,12.24
2023-04-10 04:15:00,12.22
2023-04-10 04:30:00,12.22
2023-04-10 04:45:00,12.19
2023-04-10 05:00:00,12.18
2023-04-10 05:15:00,12.18
2023-04-10 05:30:00,12.21
2023-04-10 05:45:00,12.23
2023-04-10 06:00:00,12.23
2023-04-10 06:15:00,12.22
2023-04-10 06:30:00,12.22
2023-04-10 06:45:00,12.19
2023-04-10 07:00:00,12.17
2023-04-10 07:15:00,12.17
2023-04-10 07:30:00,12.15
2023-04-10 07:45:00,12.17
2023-04-10 08:00:00,12.18
2023-04-10 08:15:00,12.17
2023-04-10 08:30:00,12.18
2023-04-10 08:45:00,12.14
2023-04-10 09:00:00,12.14
2023-04-10 09:15:00,12.16
2023-04-10 09:30:00,12.15
2023-04-10 09:45:00,12.15
2023-04-10 10:00:00,12.16
2023-04-10 10:15:00,12.16
2023-04-10 10:30:00,12.15
2023-04-10 10:45:00,12.17
2023-04-10 11:00:00,12.16
2023-04-10 11:15:00,12.15
2023-04-10 11:30:00,12.13
2023-04-10 11:45:00,12.11
2023-04-10 12:00:00,12.1
2023-04-10 12:15:00,12.09
2023-04-10 12:30:00,12.11
2023-04-10 12:45:00,12.11
2023-04-10 13:00:00,12.12
2023-04-10 13:15:00,12.12
2023-04-10 13:30:00,12.02
2023-04-10 13:45:00,12.02
2023-04-10 14:00:00,12.06
2023-04-10 14:15:00,12.05
2023-04-10 14:30:00,12.07
2023-04-10 14:45:00,12.07
2023-04-10 15:00:00,12.12
2023-04-10 15:15:00,12.1
2023-04-10 15:30:00,12.13
2023-04-10 15:45:00,12.17
2023-04-10 16:00:00,12.13
2023-04-10 16:15:00,12.11
2023-04-10 16:30:00,12.15
2023-04-10 16:45:00,12.25
2023-04-10 17:00:00,12.3
2023-04-10 17:15:00,12.32
2023-04-10 17:30:00,12.34
2023-04-10 17:45:00,12.39
2023-04-10 18:00:00,12.31
2023-04-10 18:15:00,12.33
2023-04-10 18:30:00,12.34
2023-04-10 18:45:00,12.36
2023-04-10 19:00:00,12.33
2023-04-10 19:15:00,12.29
2023-04-10 19:30:00,12.31
2023-04-10 19:45:00,12.31
2023-04-10 20:00:00,12.32
2023-04-10 20:15:00,12.29
2023-04-10 20:30:00,12.3
2023-04-10 20:45:00,12.31
2023-04-10 21:00:00,12.33
2023-04-10 21:15:00,12.34
2023-04-10 21:30:00,12.36
2023-04-10 21:45:00,12.37
2023-04-10 22:00:00,12.42
2023-04-10 22:15:00,12.46
2023-04-10 22:30:00,12.48
2023-04-10 22:45:00,12.48
2023-04-10 23:00:00,12.49
2023-04-10 23:15:00,12.48
2023-04-10 23:30:00,12.46
2023-04-10 23:45:00,12.44
2023-04-11 00:00:00,12.42
2023-04-11 00:15:00,12.42
2023-04-11 00:30:00,12.48
2023-04-11 00:45:00,12.49
2023-04-11 01:00:00,12.43
2023-04-11 01:15:00,12.44
2023-04-11 01:30:00,12.47
2023-04-11 01:45:00,12.51
2023-04-11 02:00:00,12.52
2023-04-11 02:15:00,12.55
2023-04-11 02:30:00,12.49
2023-04-11 02:45:00,12.49
2023-04-11 03:00:00,12.42
2023-04-11 03:15:00,12.46
2023-04-11 03:30:00,12.48
2023-04-11 03:45:00,12.47
2023-04-11 04:00:00,12.43
2023-04-11 04:15:00,12.44
2023-04-11 04:30:00,12.43
2023-04-11 04:45:00,12.42
2023-04-11 05:00:00,12.48
2023-04-11 05:15:00,12.47
