time,log returns
2022-04-02,0.0017833379052837118
2022-04-03,-0.0012642191809141684
2022-04-04,0.0004795167595464111
2022-04-05,0.001269617335937932
2022-04-06,-0.0007504986115683894
2022-04-07,0.0005939278872126748
2022-04-08,0.001269617335937932
2022-04-09,0.001269617335937932
2022-04-10,-0.002054319757305688
2022-04-11,-0.0012642191809141684
2022-04-12,-0.0007504986115683894
2022-04-13,0.001269617335937932
2022-04-14,-0.002568602139141662
2022-04-15,0.0004795167595464111
2022-04-16,-0.0007504986115683894
2022-04-17,-0.0019399086296394252
2022-04-18,0.0017833379052837118
2022-04-19,0.001107648456558455
2022-04-20,-0.0024876960043681315
2022-04-21,0.0004795167595464111
2022-04-22,0.0017833379052837118
2022-04-23,-0.0012642191809141684
2022-04-24,0.001269617335937932
2022-04-25,-3.4203809799368754e-05
2022-04-26,-0.0012642191809141684
2022-04-27,-0.0012642191809141684
2022-04-28,-0.0012642191809141684
2022-04-29,0.001269617335937932
2022-04-30,-0.002054319757305688
2022-05-01,0.0017833379052837118
2022-05-02,-0.0019399086296394252
2022-05-03,0.001269617335937932
2022-05-04,0.0004795167595464111
2022-05-05,-0.002568602139141662
2022-05-06,-0.0012642191809141684
2022-05-07,0.0017833379052837118
2022-05-08,0.0005939278872126748
2022-05-09,-0.0025680403266514678
2022-05-10,0.001269617335937932
2022-05-11,-0.002568602139141662
2022-05-12,0.001269617335937932
2022-05-13,-0.002054319757305688
2022-05-14,-0.002568602139141662
2022-05-15,-0.0025680403266514678
2022-05-16,0.0017833379052837118
2022-05-17,-0.0019739754350223517
2022-05-18,-0.002568602139141662
2022-05-19,0.0005939278872126748
2022-05-20,-0.002568602139141662
2022-05-21,0.0005939278872126748
2022-05-22,-0.002054319757305688
2022-05-23,0.0005939278872126748
2022-05-24,-0.002054319757305688
2022-05-25,0.0017833379052837118
2022-05-26,-0.0024876960043681315
2022-05-27,0.0017833379052837118
2022-05-28,0.001269617335937932
2022-05-29,-0.0012642191809141684
2022-05-30,-3.4203809799368754e-05
2022-05-31,-0.002568602139141662
2022-06-01,-0.0007504986115683894
2022-06-02,-0.0007504986115683894
2022-06-03,0.0005939278872126748
2022-06-04,0.001269617335937932
2022-06-05,0.0004795167595464111
2022-06-06,-0.0024876960043681315
2022-06-07,-0.0007504986115683894
2022-06-08,0.001269617335937932
2022-06-09,-0.0007504986115683894
2022-06-10,0.001269617335937932
2022-06-11,-0.0012642191809141684
2022-06-12,-3.4203809799368754e-05
2022-06-13,-0.0012642191809141684
2022-06-14,-0.0025680403266514678
2022-06-15,-0.002568602139141662
2022-06-16,-0.002568602139141662
2022-06-17,-0.002054319757305688
2022-06-18,-0.002568602139141662
2022-06-19,-0.0019399086296394252
2022-06-20,-0.002568602139141662
2022-06-21,4.6140512483967646e-05
2022-06-22,-0.0012982859862970956
2022-06-23,0.0005939278872126748
2022-06-24,-0.002568602139141662
2022-06-25,0.001269617335937932
2022-06-26,-0.002568602139141662
2022-06-27,0.0005939278872126748
2022-06-28,-0.0007504986115683894
2022-06-29,0.0005939278872126748
2022-06-30,-3.4203809799368754e-05
2022-07-01,0.001269617335937932
2022-07-02,-0.002054319757305688
2022-07-03,-0.0012642191809141684
2022-07-04,-0.0012642191809141684
2022-07-05,-3.4203809799368754e-05
2022-07-06,0.0017833379052837118
2022-07-07,-0.0007504986115683894
2022-07-08,-0.0012642191809141684
2022-07-09,0.0004795167595464111
2022-07-10,-0.002568602139141662
2022-07-11,-0.0019399086296394252
2022-07-12,0.0017833379052837118
2022-07-13,0.0005939278872126748
2022-07-14,-0.002568602139141662
2022-07-15,-3.4203809799368754e-05
2022-07-16,-0.0012982859862970956
2022-07-17,-0.002568602139141662
2022-07-18,-0.0014261880602936454
2022-07-19,-0.002568602139141662
2022-07-20,0.0005598610818297476
2022-07-21,0.0017833379052837118
2022-07-22,0.0005939278872126748
2022-07-23,0.0007218299612092245
2022-07-24,0.0017833379052837118
2022-07-25,-0.0018120065556428754
2022-07-26,-0.0012642191809141684
2022-07-27,0.0017833379052837118
2022-07-28,-0.002568602139141662
2022-07-29,-0.002568602139141662
2022-07-30,0.0017833379052837118
2022-07-31,-0.0014261880602936454
2022-08-01,0.0005939278872126748
2022-08-02,-3.4203809799368754e-05
2022-08-03,0.0007218299612092245
