date,close
2022-08-04,311.8
2022-08-05,315.9
2022-08-06,315.2
2022-08-07,322.8
2022-08-08,324.9
2022-08-09,324.4
2022-08-10,328.8
2022-08-11,323.6
2022-08-12,327.9
2022-08-13,324.3
2022-08-14,317.6
2022-08-15,319.5
2022-08-16,316.1
2022-08-17,306.9
2022-08-18,298.1
2022-08-19,279.1
2022-08-20,283.7
2022-08-21,301.9
2022-08-22,300.0
2022-08-23,299.3
2022-08-24,296.4
2022-08-25,301.2
2022-08-26,279.6
2022-08-27,277.9
2022-08-28,276.5
2022-08-29,285.9
2022-08-30,281.6
2022-08-31,279.2
2022-09-01,278.3
2022-09-02,277.5
2022-09-03,277.8
2022-09-04,279.1
2022-09-05,276.9
2022-09-06,262.5
2022-09-07,278.9
2022-09-08,280.5
2022-09-09,293.4
2022-09-10,296.7
2022-09-11,295.3
2022-09-12,294.1
2022-09-13,277.4
2022-09-14,279.3
2022-09-15,271.1
2022-09-16,274.9
2022-09-17,279.1
2022-09-18,266.2
2022-09-19,271.9
2022-09-20,266.3
2022-09-21,264.0
2022-09-22,275.3
2022-09-23,276.7
2022-09-24,274.4
2022-09-25,274.3
2022-09-26,276.1
2022-09-27,272.3
2022-09-28,281.6
2022-09-29,284.1
2022-09-30,284.8
2022-10-01,282.9
2022-10-02,284.7
2022-10-03,286.9
2022-10-04,296.2
2022-10-05,294.2
2022-10-06,287.0
2022-10-07,282.3
2022-10-08,276.4
2022-10-09,278.2
2022-10-10,271.5
2022-10-11,271.4
2022-10-12,270.9
2022-10-13,271.6
2022-10-14,269.4
2022-10-15,268.2
2022-10-16,272.5
2022-10-17,275.6
2022-10-18,273.1
2022-10-19,272.0
2022-10-20,269.0
2022-10-21,270.1
2022-10-22,270.4
2022-10-23,276.0
2022-10-24,274.1
2022-10-25,284.2
2022-10-26,290.2
2022-10-27,286.7
2022-10-28,297.9
2022-10-29,304.4
2022-10-30,313.5
2022-10-31,325.7
2022-11-01,323.9
2022-11-02,320.2
2022-11-03,329.5
2022-11-04,354.6
2022-11-05,349.2
2022-11-06,337.9
2022-11-07,337.0
2022-11-08,327.4
2022-11-09,267.3
2022-11-10,304.0
2022-11-11,290.4
2022-11-12,282.8
2022-11-13,276.4
2022-11-14,279.0
2022-11-15,277.0
2022-11-16,271.8
2022-11-17,267.9
2022-11-18,274.1
2022-11-19,272.6
2022-11-20,264.2
2022-11-21,253.9
2022-11-22,266.7
2022-11-23,298.8
2022-11-24,300.2
2022-11-25,300.8
2022-11-26,311.4
2022-11-27,307.6
2022-11-28,293.5
2022-11-29,295.4
2022-11-30,300.6
2022-12-01,292.3
2022-12-02,293.4
2022-12-03,290.4
2022-12-04,291.8
2022-12-05,288.4
