date,close
2022-11-22 16:00:00,0.3732
2022-11-22 20:00:00,0.3757
2022-11-23 00:00:00,0.3779
2022-11-23 04:00:00,0.3808
2022-11-23 08:00:00,0.3768
2022-11-23 12:00:00,0.3759
2022-11-23 16:00:00,0.3784
2022-11-23 20:00:00,0.3815
2022-11-24 00:00:00,0.3825
2022-11-24 04:00:00,0.3806
2022-11-24 08:00:00,0.3787
2022-11-24 12:00:00,0.3894
2022-11-24 16:00:00,0.4033
2022-11-24 20:00:00,0.4018
2022-11-25 00:00:00,0.3933
2022-11-25 04:00:00,0.4157
2022-11-25 08:00:00,0.4057
2022-11-25 12:00:00,0.4036
2022-11-25 16:00:00,0.4048
2022-11-25 20:00:00,0.4078
2022-11-26 00:00:00,0.4087
2022-11-26 04:00:00,0.4072
2022-11-26 08:00:00,0.4066
2022-11-26 12:00:00,0.4022
2022-11-26 16:00:00,0.3979
2022-11-26 20:00:00,0.396
2022-11-27 00:00:00,0.3999
2022-11-27 04:00:00,0.4007
2022-11-27 08:00:00,0.4068
2022-11-27 12:00:00,0.4037
2022-11-27 16:00:00,0.4025
2022-11-27 20:00:00,0.3962
2022-11-28 00:00:00,0.3809
2022-11-28 04:00:00,0.3828
2022-11-28 08:00:00,0.3778
2022-11-28 12:00:00,0.3795
2022-11-28 16:00:00,0.3845
2022-11-28 20:00:00,0.3888
2022-11-29 00:00:00,0.3841
2022-11-29 04:00:00,0.3927
2022-11-29 08:00:00,0.3927
2022-11-29 12:00:00,0.3914
2022-11-29 16:00:00,0.3957
2022-11-29 20:00:00,0.3981
2022-11-30 00:00:00,0.4007
2022-11-30 04:00:00,0.4039
2022-11-30 08:00:00,0.4005
2022-11-30 12:00:00,0.4016
2022-11-30 16:00:00,0.4075
2022-11-30 20:00:00,0.4078
2022-12-01 00:00:00,0.4026
2022-12-01 04:00:00,0.3992
2022-12-01 08:00:00,0.4005
2022-12-01 12:00:00,0.3976
2022-12-01 16:00:00,0.3974
2022-12-01 20:00:00,0.3969
2022-12-02 00:00:00,0.3871
2022-12-02 04:00:00,0.3908
2022-12-02 08:00:00,0.3905
2022-12-02 12:00:00,0.3889
2022-12-02 16:00:00,0.3907
2022-12-02 20:00:00,0.3961
2022-12-03 00:00:00,0.3919
2022-12-03 04:00:00,0.389
2022-12-03 08:00:00,0.3943
2022-12-03 12:00:00,0.3949
2022-12-03 16:00:00,0.3934
2022-12-03 20:00:00,0.3873
2022-12-04 00:00:00,0.39
2022-12-04 04:00:00,0.39
2022-12-04 08:00:00,0.3895
2022-12-04 12:00:00,0.389
2022-12-04 16:00:00,0.3912
2022-12-04 20:00:00,0.3895
2022-12-05 00:00:00,0.3926
2022-12-05 04:00:00,0.3933
2022-12-05 08:00:00,0.3929
2022-12-05 12:00:00,0.3913
2022-12-05 16:00:00,0.3846
2022-12-05 20:00:00,0.3893
2022-12-06 00:00:00,0.3829
2022-12-06 04:00:00,0.3821
2022-12-06 08:00:00,0.3847
2022-12-06 12:00:00,0.3884
2022-12-06 16:00:00,0.3897
2022-12-06 20:00:00,0.3914
2022-12-07 00:00:00,0.3856
2022-12-07 04:00:00,0.3775
2022-12-07 08:00:00,0.3782
2022-12-07 12:00:00,0.383
2022-12-07 16:00:00,0.382
2022-12-07 20:00:00,0.3835
2022-12-08 00:00:00,0.3862
2022-12-08 04:00:00,0.3876
2022-12-08 08:00:00,0.3859
2022-12-08 12:00:00,0.3888
2022-12-08 16:00:00,0.3925
2022-12-08 20:00:00,0.3941
2022-12-09 00:00:00,0.3912
2022-12-09 04:00:00,0.3918
2022-12-09 08:00:00,0.3901
2022-12-09 12:00:00,0.387
2022-12-09 16:00:00,0.387
2022-12-09 20:00:00,0.3889
2022-12-10 00:00:00,0.388
2022-12-10 04:00:00,0.388
2022-12-10 08:00:00,0.3879
2022-12-10 12:00:00,0.3892
2022-12-10 16:00:00,0.3873
2022-12-10 20:00:00,0.3865
2022-12-11 00:00:00,0.3873
2022-12-11 04:00:00,0.3869
2022-12-11 08:00:00,0.3862
2022-12-11 12:00:00,0.386
2022-12-11 16:00:00,0.3866
2022-12-11 20:00:00,0.3809
2022-12-12 00:00:00,0.374
2022-12-12 04:00:00,0.3754
2022-12-12 08:00:00,0.3737
2022-12-12 12:00:00,0.3756
2022-12-12 16:00:00,0.3798
2022-12-12 20:00:00,0.3874
2022-12-13 00:00:00,0.3799
2022-12-13 04:00:00,0.3829
2022-12-13 08:00:00,0.386
2022-12-13 12:00:00,0.3904
2022-12-13 16:00:00,0.3922
2022-12-13 20:00:00,0.3952
2022-12-14 00:00:00,0.3908
2022-12-14 04:00:00,0.3899
2022-12-14 08:00:00,0.39
2022-12-14 12:00:00,0.3931
2022-12-14 16:00:00,0.382
2022-12-14 20:00:00,0.3853
2022-12-15 00:00:00,0.3814
2022-12-15 04:00:00,0.3806
2022-12-15 08:00:00,0.3804
2022-12-15 12:00:00,0.3816
2022-12-15 16:00:00,0.3779
2022-12-15 20:00:00,0.378
2022-12-16 00:00:00,0.3775
2022-12-16 04:00:00,0.3796
2022-12-16 08:00:00,0.3651
2022-12-16 12:00:00,0.3623
2022-12-16 16:00:00,0.3629
2022-12-16 20:00:00,0.3511
2022-12-17 00:00:00,0.3531
2022-12-17 04:00:00,0.3559
2022-12-17 08:00:00,0.3526
2022-12-17 12:00:00,0.3526
2022-12-17 16:00:00,0.3501
2022-12-17 20:00:00,0.3545
2022-12-18 00:00:00,0.3536
2022-12-18 04:00:00,0.3532
2022-12-18 08:00:00,0.3523
2022-12-18 12:00:00,0.3496
2022-12-18 16:00:00,0.3503
2022-12-18 20:00:00,0.3499
2022-12-19 00:00:00,0.3415
2022-12-19 04:00:00,0.344
2022-12-19 08:00:00,0.3423
2022-12-19 12:00:00,0.3412
2022-12-19 16:00:00,0.3375
2022-12-19 20:00:00,0.3389
2022-12-20 00:00:00,0.3391
2022-12-20 04:00:00,0.3421
2022-12-20 08:00:00,0.3437
2022-12-20 12:00:00,0.3469
2022-12-20 16:00:00,0.3494
2022-12-20 20:00:00,0.3482
2022-12-21 00:00:00,0.3388
2022-12-21 04:00:00,0.3407
2022-12-21 08:00:00,0.3437
2022-12-21 12:00:00,0.3437
2022-12-21 16:00:00,0.3433
2022-12-21 20:00:00,0.3449
2022-12-22 00:00:00,0.3432
2022-12-22 04:00:00,0.3446
2022-12-22 08:00:00,0.3464
2022-12-22 12:00:00,0.3429
2022-12-22 16:00:00,0.3446
2022-12-22 20:00:00,0.3492
2022-12-23 00:00:00,0.3497
2022-12-23 04:00:00,0.3492
2022-12-23 08:00:00,0.3511
2022-12-23 12:00:00,0.3501
2022-12-23 16:00:00,0.3527
2022-12-23 20:00:00,0.3543
2022-12-24 00:00:00,0.3528
2022-12-24 04:00:00,0.3516
2022-12-24 08:00:00,0.3522
2022-12-24 12:00:00,0.3514
2022-12-24 16:00:00,0.3522
2022-12-24 20:00:00,0.3517
2022-12-25 00:00:00,0.3495
2022-12-25 04:00:00,0.3486
2022-12-25 08:00:00,0.3472
2022-12-25 12:00:00,0.3462
2022-12-25 16:00:00,0.3454
2022-12-25 20:00:00,0.3457
2022-12-26 00:00:00,0.3497
2022-12-26 04:00:00,0.3512
2022-12-26 08:00:00,0.3509
2022-12-26 12:00:00,0.3564
2022-12-26 16:00:00,0.3664
2022-12-26 20:00:00,0.3658
2022-12-27 00:00:00,0.3591
2022-12-27 04:00:00,0.368
2022-12-27 08:00:00,0.3685
2022-12-27 12:00:00,0.3693
2022-12-27 16:00:00,0.3697
2022-12-27 20:00:00,0.3675
2022-12-28 00:00:00,0.3597
2022-12-28 04:00:00,0.3587
2022-12-28 08:00:00,0.3585
2022-12-28 12:00:00,0.3572
2022-12-28 16:00:00,0.3584
2022-12-28 20:00:00,0.3558
2022-12-29 00:00:00,0.3459
2022-12-29 04:00:00,0.3467
2022-12-29 08:00:00,0.3435
2022-12-29 12:00:00,0.3457
2022-12-29 16:00:00,0.3442
2022-12-29 20:00:00,0.3421
2022-12-30 00:00:00,0.3383
2022-12-30 04:00:00,0.3369
2022-12-30 08:00:00,0.3382
2022-12-30 12:00:00,0.3398
2022-12-30 16:00:00,0.344
2022-12-30 20:00:00,0.3451
2022-12-31 00:00:00,0.3404
2022-12-31 04:00:00,0.3426
2022-12-31 08:00:00,0.3437
2022-12-31 12:00:00,0.3439
2022-12-31 16:00:00,0.3427
2022-12-31 20:00:00,0.3389
2023-01-01 00:00:00,0.3381
